trip_id,deviceid,date,start_terminal,end_terminal,direction,start_time,end_time,duration,duration_in_mins
9094,116,2/14/2022,BT01,BT02,1,11:11:21,12:06:04,00:54:43,54.72
9095,1718,2/14/2022,BT02,BT01,2,11:19:47,12:30:01,01:10:14,70.23
9096,1377,2/14/2022,BT01,BT02,1,11:31:22,12:30:24,00:59:02,59.03
9097,250,2/14/2022,BT01,BT02,1,11:40:19,12:42:07,01:01:48,61.8
9098,264,2/14/2022,BT01,BT02,1,11:50:57,13:00:43,01:09:46,69.77
9099,1143,2/14/2022,BT02,BT01,2,12:00:42,13:02:38,01:01:56,61.93
9100,128,2/14/2022,BT01,BT02,1,12:01:51,13:08:14,01:06:23,66.38
9101,117,2/14/2022,BT02,BT01,2,12:20:40,13:18:37,00:57:57,57.95
9102,262,2/14/2022,BT02,BT01,2,12:29:44,13:21:17,00:51:33,51.55
9103,275,2/14/2022,BT02,BT01,2,12:35:38,13:30:10,00:54:32,54.53
9104,1358,2/14/2022,BT01,BT02,1,12:37:38,13:29:18,00:51:40,51.67
9105,505,2/14/2022,BT02,BT01,2,12:41:06,13:34:55,00:53:49,53.82
9106,1718,2/14/2022,BT01,BT02,1,12:50:53,13:40:59,00:50:06,50.1
9107,513,2/14/2022,BT02,BT01,2,13:00:13,13:59:30,00:59:17,59.28
9108,279,2/14/2022,BT02,BT01,2,13:10:42,14:06:57,00:56:15,56.25
9109,116,2/14/2022,BT02,BT01,2,13:19:26,14:15:32,00:56:06,56.1
9110,1143,2/14/2022,BT01,BT02,1,13:30:33,14:21:19,00:50:46,50.77
9111,1377,2/14/2022,BT02,BT01,2,13:40:52,14:32:06,00:51:14,51.23
9112,264,2/14/2022,BT02,BT01,2,13:49:35,14:38:42,00:49:07,49.12
9113,117,2/14/2022,BT01,BT02,1,13:51:35,14:41:29,00:49:54,49.9
9114,275,2/14/2022,BT01,BT02,1,13:57:10,14:49:59,00:52:49,52.82
9115,128,2/14/2022,BT02,BT01,2,14:01:15,14:53:51,00:52:36,52.6
9116,262,2/14/2022,BT01,BT02,1,14:01:17,14:52:37,00:51:20,51.33
9117,505,2/14/2022,BT01,BT02,1,14:11:42,14:54:12,00:42:30,42.5
9118,1358,2/14/2022,BT02,BT01,2,14:18:21,15:09:42,00:51:21,51.35
9119,1718,2/14/2022,BT02,BT01,2,14:30:45,15:22:50,00:52:05,52.08
9120,513,2/14/2022,BT01,BT02,1,14:31:27,15:22:14,00:50:47,50.78
9121,279,2/14/2022,BT01,BT02,1,14:41:47,15:32:38,00:50:51,50.85
9122,116,2/14/2022,BT01,BT02,1,14:50:48,15:44:23,00:53:35,53.58
9123,1143,2/14/2022,BT02,BT01,2,15:09:33,16:06:06,00:56:33,56.55
9124,1377,2/14/2022,BT01,BT02,1,15:09:45,16:05:12,00:55:27,55.45
9125,264,2/14/2022,BT01,BT02,1,15:20:07,16:09:24,00:49:17,49.28
9126,117,2/14/2022,BT02,BT01,2,15:30:29,16:28:53,00:58:24,58.4
9127,128,2/14/2022,BT01,BT02,1,15:30:49,16:25:55,00:55:06,55.1
9128,505,2/14/2022,BT02,BT01,2,15:40:47,16:36:27,00:55:40,55.67
9129,121,2/14/2022,BT02,BT01,2,15:49:56,16:42:50,00:52:54,52.9
9130,1358,2/14/2022,BT01,BT02,1,15:50:29,16:43:03,00:52:34,52.57
9131,1718,2/14/2022,BT01,BT02,1,16:01:09,17:00:01,00:58:52,58.87
9132,513,2/14/2022,BT02,BT01,2,16:11:35,17:11:45,01:00:10,60.17
9133,279,2/14/2022,BT02,BT01,2,16:21:02,17:11:55,00:50:53,50.88
9134,116,2/14/2022,BT02,BT01,2,16:29:49,17:23:57,00:54:08,54.13
9135,262,2/14/2022,BT02,BT01,2,16:40:36,17:37:18,00:56:42,56.7
9136,1143,2/14/2022,BT01,BT02,1,16:40:52,17:43:02,01:02:10,62.17
9137,505,2/14/2022,BT01,BT02,1,16:59:33,17:57:53,00:58:20,58.33
9138,1377,2/14/2022,BT02,BT01,2,16:59:53,17:52:32,00:52:39,52.65
9139,264,2/14/2022,BT02,BT01,2,17:09:33,17:58:40,00:49:07,49.12
9140,121,2/14/2022,BT01,BT02,1,17:11:12,18:05:00,00:53:48,53.8
9141,128,2/14/2022,BT02,BT01,2,17:20:10,18:14:37,00:54:27,54.45
9142,513,2/14/2022,BT01,BT02,1,17:29:12,18:23:40,00:54:28,54.47
9143,275,2/14/2022,BT02,BT01,2,17:40:34,18:38:27,00:57:53,57.88
9144,279,2/14/2022,BT01,BT02,1,17:41:46,18:32:13,00:50:27,50.45
9145,116,2/14/2022,BT01,BT02,1,17:52:43,18:43:07,00:50:24,50.4
9146,262,2/14/2022,BT01,BT02,1,17:57:59,18:45:48,00:47:49,47.82
9147,1377,2/14/2022,BT01,BT02,1,18:25:42,19:14:36,00:48:54,48.9
9148,264,2/14/2022,BT01,BT02,1,18:51:39,19:38:15,00:46:36,46.6
9149,128,2/14/2022,BT01,BT02,1,19:12:34,20:00:40,00:48:06,48.1
9150,505,2/15/2022,BT02,BT01,2,05:28:56,05:59:55,00:30:59,30.98
9151,513,2/15/2022,BT02,BT01,2,05:48:30,06:30:00,00:41:30,41.5
9152,279,2/15/2022,BT02,BT01,2,06:11:01,06:53:51,00:42:50,42.83
9153,117,2/15/2022,BT01,BT02,1,06:11:23,06:58:41,00:47:18,47.3
9154,1719,2/15/2022,BT02,BT01,2,06:21:05,07:01:35,00:40:30,40.5
9155,1410,2/15/2022,BT01,BT02,1,06:21:48,07:05:16,00:43:28,43.47
9156,275,2/15/2022,BT01,BT02,1,06:35:32,07:25:33,00:50:01,50.02
9157,1377,2/15/2022,BT02,BT01,2,06:40:46,07:24:30,00:43:44,43.73
9158,505,2/15/2022,BT01,BT02,1,06:50:49,07:44:17,00:53:28,53.47
9159,513,2/15/2022,BT01,BT02,1,07:13:22,08:04:11,00:50:49,50.82
9160,250,2/15/2022,BT02,BT01,2,07:30:06,08:39:30,01:09:24,69.4
9161,279,2/15/2022,BT01,BT02,1,07:32:41,08:43:32,01:10:51,70.85
9162,264,2/15/2022,BT02,BT01,2,07:40:36,08:48:35,01:07:59,67.98
9163,1719,2/15/2022,BT01,BT02,1,07:42:10,08:52:51,01:10:41,70.68
9164,123,2/15/2022,BT02,BT01,2,07:59:32,08:58:02,00:58:30,58.5
9165,1377,2/15/2022,BT01,BT02,1,08:01:24,09:09:54,01:08:30,68.5
9166,275,2/15/2022,BT02,BT01,2,08:15:12,09:14:35,00:59:23,59.38
9167,1409,2/15/2022,BT02,BT01,2,08:21:08,09:18:59,00:57:51,57.85
9168,250,2/15/2022,BT01,BT02,1,08:53:38,09:38:28,00:44:50,44.83
9169,1143,2/15/2022,BT02,BT01,2,09:00:33,09:51:25,00:50:52,50.87
9170,264,2/15/2022,BT01,BT02,1,09:01:34,09:48:08,00:46:34,46.57
9171,128,2/15/2022,BT02,BT01,2,09:09:10,10:02:03,00:52:53,52.88
9172,117,2/15/2022,BT02,BT01,2,09:20:19,10:14:00,00:53:41,53.68
9173,123,2/15/2022,BT01,BT02,1,09:21:18,10:20:30,00:59:12,59.2
9174,1410,2/15/2022,BT02,BT01,2,09:30:12,10:16:54,00:46:42,46.7
9175,1409,2/15/2022,BT01,BT02,1,09:41:22,10:33:17,00:51:55,51.92
9176,505,2/15/2022,BT02,BT01,2,10:00:19,10:51:51,00:51:32,51.53
9177,1143,2/15/2022,BT01,BT02,1,10:20:55,11:18:05,00:57:10,57.17
9178,513,2/15/2022,BT02,BT01,2,10:30:18,11:28:17,00:57:59,57.98
9179,128,2/15/2022,BT01,BT02,1,10:30:46,11:24:02,00:53:16,53.27
9180,275,2/15/2022,BT01,BT02,1,10:36:57,11:31:30,00:54:33,54.55
9181,117,2/15/2022,BT01,BT02,1,10:40:35,11:34:35,00:54:00,54
9182,279,2/15/2022,BT02,BT01,2,10:41:14,11:37:21,00:56:07,56.12
9183,1719,2/15/2022,BT02,BT01,2,10:49:26,11:43:16,00:53:50,53.83
9184,1410,2/15/2022,BT01,BT02,1,10:51:41,11:43:31,00:51:50,51.83
9185,1377,2/15/2022,BT02,BT01,2,11:10:43,12:15:35,01:04:52,64.87
9186,505,2/15/2022,BT01,BT02,1,11:20:29,12:16:17,00:55:48,55.8
9187,250,2/15/2022,BT02,BT01,2,11:39:51,12:35:15,00:55:24,55.4
9188,513,2/15/2022,BT01,BT02,1,11:51:07,12:48:59,00:57:52,57.87
9189,123,2/15/2022,BT02,BT01,2,12:00:38,12:53:32,00:52:54,52.9
9190,279,2/15/2022,BT01,BT02,1,12:01:35,13:01:05,00:59:30,59.5
9191,1719,2/15/2022,BT01,BT02,1,12:13:52,13:09:05,00:55:13,55.22
9192,1409,2/15/2022,BT02,BT01,2,12:20:33,13:12:57,00:52:24,52.4
9193,1377,2/15/2022,BT01,BT02,1,12:31:05,13:26:59,00:55:54,55.9
9194,275,2/15/2022,BT02,BT01,2,12:35:59,13:26:47,00:50:48,50.8
9195,250,2/15/2022,BT01,BT02,1,13:01:15,13:53:08,00:51:53,51.88
9196,1143,2/15/2022,BT02,BT01,2,13:02:28,13:51:47,00:49:19,49.32
9197,128,2/15/2022,BT02,BT01,2,13:11:02,14:03:40,00:52:38,52.63
9198,117,2/15/2022,BT02,BT01,2,13:20:34,14:21:41,01:01:07,61.12
9199,123,2/15/2022,BT01,BT02,1,13:20:59,14:14:30,00:53:31,53.52
9200,1410,2/15/2022,BT02,BT01,2,13:30:42,14:25:53,00:55:11,55.18
9201,1409,2/15/2022,BT01,BT02,1,13:40:55,14:37:39,00:56:44,56.73
9202,505,2/15/2022,BT02,BT01,2,13:59:43,14:53:40,00:53:57,53.95
9203,513,2/15/2022,BT02,BT01,2,14:19:58,15:13:57,00:53:59,53.98
9204,1143,2/15/2022,BT01,BT02,1,14:21:58,15:09:52,00:47:54,47.9
9205,279,2/15/2022,BT02,BT01,2,14:30:42,15:24:17,00:53:35,53.58
9206,128,2/15/2022,BT01,BT02,1,14:31:54,15:23:03,00:51:09,51.15
9207,117,2/15/2022,BT01,BT02,1,14:40:14,15:33:17,00:53:03,53.05
9208,1719,2/15/2022,BT02,BT01,2,14:40:48,15:27:35,00:46:47,46.78
9209,1410,2/15/2022,BT01,BT02,1,14:52:39,15:48:40,00:56:01,56.02
9210,1377,2/15/2022,BT02,BT01,2,15:00:44,15:52:08,00:51:24,51.4
9211,505,2/15/2022,BT01,BT02,1,15:21:21,16:15:47,00:54:26,54.43
9212,250,2/15/2022,BT02,BT01,2,15:29:52,16:25:56,00:56:04,56.07
9213,513,2/15/2022,BT01,BT02,1,15:41:10,16:32:58,00:51:48,51.8
9214,123,2/15/2022,BT02,BT01,2,15:50:34,16:43:07,00:52:33,52.55
9215,279,2/15/2022,BT01,BT02,1,15:50:57,16:40:52,00:49:55,49.92
9216,1719,2/15/2022,BT01,BT02,1,16:01:22,16:54:13,00:52:51,52.85
9217,1409,2/15/2022,BT02,BT01,2,16:09:43,17:02:11,00:52:28,52.47
9218,1377,2/15/2022,BT01,BT02,1,16:20:48,17:15:00,00:54:12,54.2
9219,1143,2/15/2022,BT02,BT01,2,16:50:19,17:47:59,00:57:40,57.67
9220,250,2/15/2022,BT01,BT02,1,16:51:39,17:46:26,00:54:47,54.78
9221,128,2/15/2022,BT02,BT01,2,17:00:15,17:57:10,00:56:55,56.92
9222,123,2/15/2022,BT01,BT02,1,17:11:08,18:06:14,00:55:06,55.1
9223,117,2/15/2022,BT02,BT01,2,17:21:19,18:18:41,00:57:22,57.37
9224,1410,2/15/2022,BT02,BT01,2,17:30:19,18:21:14,00:50:55,50.92
9225,1409,2/15/2022,BT01,BT02,1,17:31:16,18:14:56,00:43:40,43.67
9226,1719,2/15/2022,BT02,BT01,2,18:01:54,18:52:49,00:50:55,50.92
9227,1143,2/15/2022,BT01,BT02,1,18:28:56,19:23:02,00:54:06,54.1
9228,128,2/15/2022,BT01,BT02,1,19:06:28,19:53:15,00:46:47,46.78
9229,116,2/16/2022,BT02,BT01,2,06:02:39,06:45:39,00:43:00,43
9230,116,2/16/2022,BT01,BT02,1,07:01:41,07:46:45,00:45:04,45.07
9231,1409,2/16/2022,BT02,BT01,2,08:00:02,08:48:57,00:48:55,48.92
9232,513,2/16/2022,BT02,BT01,2,08:20:50,09:11:24,00:50:34,50.57
9233,128,2/16/2022,BT02,BT01,2,08:38:15,09:33:12,00:54:57,54.95
9234,116,2/16/2022,BT02,BT01,2,09:01:01,09:53:35,00:52:34,52.57
9235,1409,2/16/2022,BT01,BT02,1,09:21:33,10:10:44,00:49:11,49.18
9236,513,2/16/2022,BT01,BT02,1,09:41:08,10:32:00,00:50:52,50.87
9237,128,2/16/2022,BT01,BT02,1,10:19:40,11:13:15,00:53:35,53.58
9238,1718,2/16/2022,BT02,BT01,2,10:45:51,11:38:51,00:53:00,53
9239,1409,2/16/2022,BT02,BT01,2,11:00:29,11:48:51,00:48:22,48.37
9240,116,2/16/2022,BT01,BT02,1,11:00:35,11:49:07,00:48:32,48.53
9241,513,2/16/2022,BT02,BT01,2,11:45:47,12:39:31,00:53:44,53.73
9242,128,2/16/2022,BT02,BT01,2,12:28:44,13:26:46,00:58:02,58.03
9243,1718,2/16/2022,BT01,BT02,1,13:01:01,13:47:06,00:46:05,46.08
9244,1409,2/16/2022,BT01,BT02,1,13:21:12,14:09:53,00:48:41,48.68
9245,513,2/16/2022,BT01,BT02,1,14:01:07,14:49:35,00:48:28,48.47
9246,128,2/16/2022,BT01,BT02,1,14:41:47,15:36:23,00:54:36,54.6
9247,1718,2/16/2022,BT02,BT01,2,14:44:27,15:35:18,00:50:51,50.85
9248,128,2/16/2022,BT02,BT01,2,16:07:04,17:01:29,00:54:25,54.42
9249,1718,2/16/2022,BT01,BT02,1,17:09:27,17:55:35,00:46:08,46.13
9250,128,2/16/2022,BT01,BT02,1,18:07:25,18:47:10,00:39:45,39.75
9251,1718,2/16/2022,BT02,BT01,2,18:13:49,18:56:17,00:42:28,42.47
9252,1718,2/16/2022,BT01,BT02,1,20:30:34,21:05:57,00:35:23,35.38
9253,279,2/17/2022,BT02,BT01,2,05:50:21,06:37:51,00:47:30,47.5
9254,116,2/17/2022,BT02,BT01,2,06:01:02,06:44:53,00:43:51,43.85
9255,274,2/17/2022,BT02,BT01,2,06:11:49,06:50:45,00:38:56,38.93
9256,1719,2/17/2022,BT02,BT01,2,06:21:46,07:02:51,00:41:05,41.08
9257,262,2/17/2022,BT01,BT02,1,06:29:01,07:19:35,00:50:34,50.57
9258,275,2/17/2022,BT01,BT02,1,06:35:30,07:25:26,00:49:56,49.93
9259,264,2/17/2022,BT02,BT01,2,07:00:39,07:48:46,00:48:07,48.12
9260,1408,2/17/2022,BT01,BT02,1,07:01:05,07:52:18,00:51:13,51.22
9261,279,2/17/2022,BT01,BT02,1,07:25:08,08:16:06,00:50:58,50.97
9262,123,2/17/2022,BT02,BT01,2,07:30:31,08:17:22,00:46:51,46.85
9263,116,2/17/2022,BT01,BT02,1,07:32:58,08:23:23,00:50:25,50.42
9264,274,2/17/2022,BT01,BT02,1,07:42:00,08:30:06,00:48:06,48.1
9265,1358,2/17/2022,BT02,BT01,2,07:50:13,08:42:50,00:52:37,52.62
9266,1719,2/17/2022,BT01,BT02,1,07:53:00,08:41:55,00:48:55,48.92
9267,1718,2/17/2022,BT02,BT01,2,07:57:35,08:52:24,00:54:49,54.82
9268,209,2/17/2022,BT02,BT01,2,08:10:39,09:01:20,00:50:41,50.68
9269,275,2/17/2022,BT02,BT01,2,08:14:30,09:07:28,00:52:58,52.97
9270,264,2/17/2022,BT01,BT02,1,08:33:45,09:23:08,00:49:23,49.38
9271,1143,2/17/2022,BT02,BT01,2,08:41:16,09:38:28,00:57:12,57.2
9272,123,2/17/2022,BT01,BT02,1,08:53:35,09:47:56,00:54:21,54.35
9273,262,2/17/2022,BT02,BT01,2,08:59:35,09:51:29,00:51:54,51.9
9274,1358,2/17/2022,BT01,BT02,1,09:10:56,09:55:41,00:44:45,44.75
9275,1408,2/17/2022,BT02,BT01,2,09:21:12,10:28:04,01:06:52,66.87
9276,1718,2/17/2022,BT01,BT02,1,09:21:26,10:18:21,00:56:55,56.92
9277,279,2/17/2022,BT02,BT01,2,09:41:15,10:45:46,01:04:31,64.52
9278,116,2/17/2022,BT02,BT01,2,09:50:39,10:57:56,01:07:17,67.28
9279,275,2/17/2022,BT01,BT02,1,09:57:21,10:51:32,00:54:11,54.18
9280,274,2/17/2022,BT02,BT01,2,10:00:16,11:04:54,01:04:38,64.63
9281,1143,2/17/2022,BT01,BT02,1,10:01:52,11:00:26,00:58:34,58.57
9282,1719,2/17/2022,BT02,BT01,2,10:11:33,11:17:27,01:05:54,65.9
9283,262,2/17/2022,BT01,BT02,1,10:19:39,11:19:31,00:59:52,59.87
9284,1408,2/17/2022,BT01,BT02,1,10:40:55,11:45:20,01:04:25,64.42
9285,264,2/17/2022,BT02,BT01,2,10:49:41,11:47:32,00:57:51,57.85
9286,279,2/17/2022,BT01,BT02,1,11:00:18,11:57:22,00:57:04,57.07
9287,116,2/17/2022,BT01,BT02,1,11:11:26,12:08:14,00:56:48,56.8
9288,123,2/17/2022,BT02,BT01,2,11:11:35,12:16:04,01:04:29,64.48
9289,274,2/17/2022,BT01,BT02,1,11:21:58,12:19:12,00:57:14,57.23
9290,1358,2/17/2022,BT02,BT01,2,11:30:24,12:25:48,00:55:24,55.4
9291,1719,2/17/2022,BT01,BT02,1,11:31:40,12:27:44,00:56:04,56.07
9292,1718,2/17/2022,BT02,BT01,2,11:40:48,12:37:04,00:56:16,56.27
9293,264,2/17/2022,BT01,BT02,1,12:09:38,13:01:52,00:52:14,52.23
9294,1143,2/17/2022,BT02,BT01,2,12:19:19,13:10:43,00:51:24,51.4
9295,123,2/17/2022,BT01,BT02,1,12:32:13,13:19:14,00:47:01,47.02
9296,275,2/17/2022,BT02,BT01,2,12:35:50,13:33:11,00:57:21,57.35
9297,262,2/17/2022,BT02,BT01,2,12:41:03,13:34:00,00:52:57,52.95
9298,1358,2/17/2022,BT01,BT02,1,12:52:03,13:40:05,00:48:02,48.03
9299,1718,2/17/2022,BT01,BT02,1,13:00:12,13:51:06,00:50:54,50.9
9300,1408,2/17/2022,BT02,BT01,2,13:00:33,14:09:10,01:08:37,68.62
9301,279,2/17/2022,BT02,BT01,2,13:20:27,14:20:04,00:59:37,59.62
9302,116,2/17/2022,BT02,BT01,2,13:30:11,14:23:32,00:53:21,53.35
9303,274,2/17/2022,BT02,BT01,2,13:41:16,14:32:45,00:51:29,51.48
9304,1143,2/17/2022,BT01,BT02,1,13:41:38,14:33:32,00:51:54,51.9
9305,262,2/17/2022,BT01,BT02,1,13:50:35,14:44:37,00:54:02,54.03
9306,1719,2/17/2022,BT02,BT01,2,13:50:50,14:41:37,00:50:47,50.78
9307,275,2/17/2022,BT01,BT02,1,13:57:30,14:50:37,00:53:07,53.12
9308,264,2/17/2022,BT02,BT01,2,14:29:29,15:20:43,00:51:14,51.23
9309,1408,2/17/2022,BT01,BT02,1,14:31:19,15:21:43,00:50:24,50.4
9310,123,2/17/2022,BT02,BT01,2,14:50:54,15:44:38,00:53:44,53.73
9311,279,2/17/2022,BT01,BT02,1,14:51:03,15:41:32,00:50:29,50.48
9312,116,2/17/2022,BT01,BT02,1,15:01:51,15:52:31,00:50:40,50.67
9313,1358,2/17/2022,BT02,BT01,2,15:09:44,15:56:06,00:46:22,46.37
9314,274,2/17/2022,BT01,BT02,1,15:12:17,15:58:23,00:46:06,46.1
9315,1718,2/17/2022,BT02,BT01,2,15:20:42,16:15:17,00:54:35,54.58
9316,1719,2/17/2022,BT01,BT02,1,15:22:07,16:13:04,00:50:57,50.95
9317,1143,2/17/2022,BT02,BT01,2,16:00:25,16:54:04,00:53:39,53.65
9318,264,2/17/2022,BT01,BT02,1,16:01:20,17:00:28,00:59:08,59.13
9319,123,2/17/2022,BT01,BT02,1,16:19:50,17:12:22,00:52:32,52.53
9320,262,2/17/2022,BT02,BT01,2,16:22:03,17:09:26,00:47:23,47.38
9321,1408,2/17/2022,BT02,BT01,2,16:28:11,17:21:32,00:53:21,53.35
9322,1358,2/17/2022,BT01,BT02,1,16:42:26,17:30:21,00:47:55,47.92
9323,279,2/17/2022,BT02,BT01,2,16:50:15,17:44:23,00:54:08,54.13
9324,1718,2/17/2022,BT01,BT02,1,16:51:33,17:42:34,00:51:01,51.02
9325,116,2/17/2022,BT02,BT01,2,17:00:09,17:50:04,00:49:55,49.92
9326,274,2/17/2022,BT02,BT01,2,17:09:22,18:01:48,00:52:26,52.43
9327,1719,2/17/2022,BT02,BT01,2,17:21:28,18:13:35,00:52:07,52.12
9328,1143,2/17/2022,BT01,BT02,1,17:31:00,18:18:17,00:47:17,47.28
9329,275,2/17/2022,BT02,BT01,2,17:36:07,18:31:32,00:55:25,55.42
9330,262,2/17/2022,BT01,BT02,1,17:51:00,18:38:20,00:47:20,47.33
9331,1408,2/17/2022,BT01,BT02,1,18:01:35,18:52:34,00:50:59,50.98
9332,279,2/17/2022,BT01,BT02,1,18:29:30,19:21:29,00:51:59,51.98
9333,262,2/17/2022,BT02,BT01,2,18:56:27,19:38:51,00:42:24,42.4
9334,116,2/17/2022,BT01,BT02,1,19:02:58,19:42:32,00:39:34,39.57
9335,274,2/17/2022,BT01,BT02,1,19:19:30,19:55:47,00:36:17,36.28
9336,121,2/18/2022,BT01,BT02,1,04:52:44,05:48:53,00:56:09,56.15
9337,1408,2/18/2022,BT02,BT01,2,05:07:02,05:50:05,00:43:03,43.05
9338,505,2/18/2022,BT02,BT01,2,05:28:26,05:59:24,00:30:58,30.97
9339,279,2/18/2022,BT02,BT01,2,05:39:49,06:21:31,00:41:42,41.7
9340,121,2/18/2022,BT02,BT01,2,05:53:18,06:39:24,00:46:06,46.1
9341,116,2/18/2022,BT02,BT01,2,06:01:59,06:44:50,00:42:51,42.85
9342,1408,2/18/2022,BT01,BT02,1,06:11:19,07:04:43,00:53:24,53.4
9343,274,2/18/2022,BT02,BT01,2,06:13:08,06:52:09,00:39:01,39.02
9344,275,2/18/2022,BT01,BT02,1,06:33:53,07:22:43,00:48:50,48.83
9345,262,2/18/2022,BT01,BT02,1,06:38:27,07:29:35,00:51:08,51.13
9346,505,2/18/2022,BT01,BT02,1,06:56:04,07:45:19,00:49:15,49.25
9347,279,2/18/2022,BT01,BT02,1,07:00:57,07:49:42,00:48:45,48.75
9348,121,2/18/2022,BT01,BT02,1,07:14:00,08:01:59,00:47:59,47.98
9349,116,2/18/2022,BT01,BT02,1,07:21:57,08:05:45,00:43:48,43.8
9350,274,2/18/2022,BT01,BT02,1,07:33:05,08:21:07,00:48:02,48.03
9351,123,2/18/2022,BT02,BT01,2,07:39:29,08:27:42,00:48:13,48.22
9352,128,2/18/2022,BT02,BT01,2,07:51:01,08:45:40,00:54:39,54.65
9353,1358,2/18/2022,BT02,BT01,2,08:00:28,08:46:58,00:46:30,46.5
9354,1718,2/18/2022,BT02,BT01,2,08:09:53,08:57:10,00:47:17,47.28
9355,275,2/18/2022,BT02,BT01,2,08:14:55,09:04:41,00:49:46,49.77
9356,123,2/18/2022,BT01,BT02,1,08:45:56,09:38:23,00:52:27,52.45
9357,250,2/18/2022,BT02,BT01,2,08:49:41,09:53:23,01:03:42,63.7
9358,128,2/18/2022,BT01,BT02,1,08:54:02,09:41:58,00:47:56,47.93
9359,1358,2/18/2022,BT01,BT02,1,09:00:53,09:52:29,00:51:36,51.6
9360,1408,2/18/2022,BT02,BT01,2,09:10:18,10:06:48,00:56:30,56.5
9361,1718,2/18/2022,BT01,BT02,1,09:10:38,10:09:45,00:59:07,59.12
9362,117,2/18/2022,BT02,BT01,2,09:19:59,10:11:17,00:51:18,51.3
9363,262,2/18/2022,BT02,BT01,2,09:29:55,10:20:59,00:51:04,51.07
9364,505,2/18/2022,BT02,BT01,2,09:40:39,10:35:48,00:55:09,55.15
9365,279,2/18/2022,BT02,BT01,2,09:51:51,10:54:30,01:02:39,62.65
9366,275,2/18/2022,BT01,BT02,1,10:01:06,10:58:04,00:56:58,56.97
9367,121,2/18/2022,BT02,BT01,2,10:10:39,11:03:49,00:53:10,53.17
9368,250,2/18/2022,BT01,BT02,1,10:10:59,11:13:37,01:02:38,62.63
9369,116,2/18/2022,BT02,BT01,2,10:20:30,11:19:54,00:59:24,59.4
9370,274,2/18/2022,BT02,BT01,2,10:31:18,11:28:59,00:57:41,57.68
9371,117,2/18/2022,BT01,BT02,1,10:31:29,11:31:37,01:00:08,60.13
9372,262,2/18/2022,BT01,BT02,1,10:39:35,11:39:23,00:59:48,59.8
9373,505,2/18/2022,BT01,BT02,1,10:51:16,11:48:30,00:57:14,57.23
9374,279,2/18/2022,BT01,BT02,1,11:11:10,12:07:02,00:55:52,55.87
9375,128,2/18/2022,BT02,BT01,2,11:20:39,12:17:47,00:57:08,57.13
9376,1358,2/18/2022,BT02,BT01,2,11:28:29,12:21:00,00:52:31,52.52
9377,121,2/18/2022,BT01,BT02,1,11:31:53,12:26:37,00:54:44,54.73
9378,116,2/18/2022,BT01,BT02,1,11:40:44,12:37:20,00:56:36,56.6
9379,1718,2/18/2022,BT02,BT01,2,11:40:53,12:36:16,00:55:23,55.38
9380,274,2/18/2022,BT01,BT02,1,11:51:55,12:52:20,01:00:25,60.42
9381,250,2/18/2022,BT02,BT01,2,12:20:27,13:10:23,00:49:56,49.93
9382,275,2/18/2022,BT02,BT01,2,12:35:47,13:27:12,00:51:25,51.42
9383,128,2/18/2022,BT01,BT02,1,12:38:20,13:31:59,00:53:39,53.65
9384,117,2/18/2022,BT02,BT01,2,12:40:40,13:36:33,00:55:53,55.88
9385,262,2/18/2022,BT02,BT01,2,12:51:00,13:48:05,00:57:05,57.08
9386,1358,2/18/2022,BT01,BT02,1,12:52:08,13:46:53,00:54:45,54.75
9387,1718,2/18/2022,BT01,BT02,1,13:01:08,13:53:16,00:52:08,52.13
9388,505,2/18/2022,BT02,BT01,2,13:10:43,14:07:50,00:57:07,57.12
9389,279,2/18/2022,BT02,BT01,2,13:20:38,14:13:13,00:52:35,52.58
9390,121,2/18/2022,BT02,BT01,2,13:29:36,14:27:22,00:57:46,57.77
9391,116,2/18/2022,BT02,BT01,2,13:40:41,14:43:13,01:02:32,62.53
9392,250,2/18/2022,BT01,BT02,1,13:40:46,14:36:35,00:55:49,55.82
9393,274,2/18/2022,BT02,BT01,2,13:50:39,14:46:39,00:56:00,56
9394,275,2/18/2022,BT01,BT02,1,13:54:04,14:54:43,01:00:39,60.65
9395,117,2/18/2022,BT01,BT02,1,14:00:53,15:00:30,00:59:37,59.62
9396,262,2/18/2022,BT01,BT02,1,14:11:10,15:01:50,00:50:40,50.67
9397,294,2/18/2022,BT02,BT01,2,14:21:12,15:13:14,00:52:02,52.03
9398,505,2/18/2022,BT01,BT02,1,14:31:14,15:28:30,00:57:16,57.27
9399,279,2/18/2022,BT01,BT02,1,14:41:03,15:37:53,00:56:50,56.83
9400,121,2/18/2022,BT01,BT02,1,14:50:41,15:46:45,00:56:04,56.07
9401,128,2/18/2022,BT02,BT01,2,14:51:03,15:49:04,00:58:01,58.02
9402,1358,2/18/2022,BT02,BT01,2,15:00:37,15:54:43,00:54:06,54.1
9403,116,2/18/2022,BT01,BT02,1,15:01:35,15:47:39,00:46:04,46.07
9404,1718,2/18/2022,BT02,BT01,2,15:10:28,16:01:37,00:51:09,51.15
9405,274,2/18/2022,BT01,BT02,1,15:12:16,16:06:59,00:54:43,54.72
9406,294,2/18/2022,BT01,BT02,1,15:31:01,16:20:10,00:49:09,49.15
9407,128,2/18/2022,BT01,BT02,1,16:03:13,16:59:00,00:55:47,55.78
9408,117,2/18/2022,BT02,BT01,2,16:10:50,16:59:20,00:48:30,48.5
